41538119,HANSON DRY,BROOKLYN,925,FULTON STREET,11238,3474220852,American
50043931,HAO SHI LAI,QUEENS,4010,UNION ST,11354,6468757231,Chinese
50044514,HAO XIANG JU,QUEENS,13351,37TH AVE,11354,7183538998,Chinese
40397329,HAPISGAH RESTAURANT,QUEENS,14725,UNION TURN PIKE,11367,7183804449,Jewish/Kosher
41153678,HAPPINESS LOUNGE,BROOKLYN,1458,ST JOHNS PLACE,11213,3472409591,American
50046027,HAPPINESS RESTAURANT,QUEENS,6645,MYRTLE AVE,11385,3478279091,Chinese
41666628,HAPPY & HEALTHY,BROOKLYN,8015,18 AVENUE,11214,3472891643,Other
50006278,HAPPY BONES,MANHATTAN,394,BROOME ST,10013,2126733754,Caf̩/Coffee/Tea
50034724,HAPPY COFFEE SHOP,BROOKLYN,2729,ATLANTIC AVE,11207,7187086106,Caf̩/Coffee/Tea
41627475,HAPPY DAYS DINER,BROOKLYN,148,MONTAGUE STREET,11201,7188758361,American
41134066,HAPPY DAYS LOUNGE,QUEENS,11816,JAMAICA AVENUE,11418,7188499421,American
50018451,HAPPY DELI,QUEENS,3301,COLLEGE POINT BLVD,11354,7184639129,American
41623838,HAPPY DRAGON,BRONX,12791281,WALTON AVENUE,10452,7185886700,Chinese
50000017,HAPPY DRAGON,BRONX,3388,JEROME  AVE,10467,7182313388,Chinese
50032851,HAPPY ENDING,MANHATTAN,302,BROOME ST,10002,6469983184,French
50006411,HAPPY EXPRESS CAFE,MANHATTAN,4,ALLEN ST,10002,2129659898,Chinese
41340002,HAPPY FAMILY,MANHATTAN,500,WEST   43 STREET,10036,2126956035,Chinese
50046530,HAPPY FAMILY,BROOKLYN,1364,STERLING PL,11213,7183639898,Chinese
50011659,HAPPY FAMILY HOTPOT,QUEENS,3635,MAIN ST,11354,7183586667,Chinese
41641581,HAPPY FAMILY KITCHEN,MANHATTAN,213,EAST BROADWAY,10002,2122540624,Chinese
50043350,HAPPY FORTUNE,STATEN ISLAND,1022,ROSSVILLE AVE,10309,7189841166,Chinese
50038532,HAPPY FORTUNE CHINESE RESTAURANT,QUEENS,4757,47TH ST,11377,7187068881,Chinese
50016672,HAPPY FORTUNE II,STATEN ISLAND,770,MANOR RD,10314,7183708383,Chinese
50051302,HAPPY FRESH TACO,QUEENS,1693A,PUTNAM AVE,11385,7183816669,Mexican
41311922,HAPPY FRESH TORTILLA GRILL,BROOKLYN,299,7 AVENUE,11215,7184999881,Tex-Mex
50000619,HAPPY FUN HIDEAWAY,BROOKLYN,1211,MYRTLE AVENUE,11221,9178608282,American
40363289,HAPPY GARDEN,BRONX,1236,238 SPOFFORD AVE,10474,7186171818,Chinese
40364296,HAPPY GARDEN,BRONX,277,EAST KINGSBRIDGE ROAD,10458,7182955588,Chinese
41282827,HAPPY GARDEN,QUEENS,2926,30 AVENUE,11102,7182741195,Chinese
41508685,HAPPY GARDEN,BROOKLYN,188,WILSON AVENUE,11237,7186023800,Chinese
41552592,HAPPY GARDEN,BROOKLYN,402,HENRY STREET,11201,7186258583,Chinese
41662362,HAPPY GARDEN,BROOKLYN,370,UTICA AVENUE,11213,7184676618,Chinese
50017982,HAPPY GARDEN,BRONX,208,E 165TH ST,10456,7189925412,Chinese
50044005,HAPPY GARDEN,BROOKLYN,7211,3RD AVE,11209,7187481113,Chinese
50047948,HAPPY GARDEN,BROOKLYN,103,GRAHAM AVE,11206,7183872200,Chinese
50054998,HAPPY GARDEN,BROOKLYN,188,WILSON AVE,11237,7186023800,Other
41320692,Happy Garden Chinese Restaurant,BRONX,906,EAST 180 STREET,10460,7189333819,Chinese
41683539,HAPPY GARDEN CHINESE RESTAURANT,BROOKLYN,2192,PITKIN AVENUE,11207,7189222885,Chinese
41376977,HAPPY GARDEN PALACE,MANHATTAN,54,EAST BROADWAY,10002,2129259888,Chinese
41473313,HAPPY GARDEN RESTAURANT,BRONX,706,MORRIS PARK AVENUE,10462,7184091471,Chinese
50004486,HAPPY GATHERING,QUEENS,3220,34TH AVE,11106,7187294488,Chinese
41638974,HAPPY HOP'S KITCHEN,QUEENS,10969,FRANCIS LEWIS BOULEVARD,11429,7187403137,Chinese
50044351,HAPPY HOT HUNAN RESTAURANT,MANHATTAN,969,AMSTERDAM AVE,10025,2125311788,Chinese
41465455,HAPPY HOUSE,BROOKLYN,1,SUTTER AVENUE,11212,7183630762,Chinese
41608274,HAPPY HOUSE EXPRESS,QUEENS,11636,SPRINGFIELD BOULEVARD,11411,7189778260,Chinese
50053178,HAPPY HOUSE SEAFOOD RESTAURANT,BROOKLYN,5014,8TH AVE,11220,7188718893,Chinese
41626179,HAPPY JOY,MANHATTAN,760,10 AVENUE,10019,2123075215,Chinese
41078266,HAPPY KARAOKE,QUEENS,16030,NORTHERN BOULEVARD,11358,7188866886,Korean
41517779,HAPPY KITCHEN,QUEENS,8012,37 AVENUE,11372,7188031600,Japanese
50014033,HAPPY KITCHEN INC,QUEENS,21529,JAMAICA AVE,11428,7182642288,Chinese
50035745,HAPPY LAND,BRONX,2028,JEROME AVE,10453,7182995050,Chinese
50016358,HAPPY LEMON,QUEENS,13335,ROOSEVELT AVE,11354,6462809008,Chinese
50053291,HAPPY LEMON,BROOKLYN,5701,8TH AVE,11220,7187560021,Other
50000148,Happy life fast food,BROOKLYN,985,NOSTRAND AVE,11225,7187780087,Chinese
40890246,HAPPY RESTAURANT,BROOKLYN,957,FULTON STREET,11238,7186225460,Chinese
50032836,HAPPY RESTAURANT,QUEENS,4028,MAIN ST,11354,7184631888,Chinese
41545743,HAPPY STAR BAKERY,MANHATTAN,160,EAST BROADWAY,10002,2126088899,Bakery
50038140,HAPPY STONY NOODLE,QUEENS,8347,DONGAN AVE,11373,7183350500,Chinese
41713348,HAPPY SU GARDEN,QUEENS,13620,ROOSEVELT AVENUE,11354,9173658308,Chinese
50038102,HAPPY SWEET COFFEE,BROOKLYN,5717,5TH AVE,11220,7184394822,Caf̩/Coffee/Tea
41428640,HAPPY TACO,BROOKLYN,9202,AVENUE L,11236,7185313260,Tex-Mex
41659402,HAPPY TEA TIME,MANHATTAN,98,WALKER ST,10013,3478804460,Caf̩/Coffee/Tea
41674322,HAPPY TOWN CHINESE RESTAURANT,QUEENS,1803,COLLEGE POINT BOULEVARD,11356,7187621870,Chinese
50003233,HAPPY WOK,MANHATTAN,175,AVENUE C,10009,2122282555,Chinese
50040446,HAPPY WOK,BRONX,133,E 157TH ST,10451,7189934606,Chinese
41441594,HAPPY WOK  CHINESE RESTAURANT,BROOKLYN,762,FRANKLIN AVENUE,11238,7186223396,Chinese
41699005,HAPPY WOK 88,QUEENS,6619,BEACH CHANNEL DRIVE,11692,7189451202,Chinese
41587630,HAPPY WOK NO.1,BRONX,1284,SOUTHERN BOULEVARD,10459,7183286933,Chinese
50018919,HAPPY WORLD,MANHATTAN,1309,SAINT NICHOLAS AVE,10033,2127817778,Chinese
50005186,HAPPY WORLD CHINESE RESTAURANT,QUEENS,9603,37TH AVE,11368,7188981711,Chinese
50002378,HAPPY YOGURT GARDEN,BROOKLYN,7202,13TH AVENUE,11228,7183335503,"Ice Cream, Gelato, Yogurt, Ices"
50014518,HARBOR EATS,STATEN ISLAND,1000,RICHMOND TER,10301,9178373872,American
41546087,HARBOR FITNESS JUICE BAR,BROOKLYN,6161,STRICKLAND AVENUE,11234,7187639200,American
50053898,HARBOR INN SPORTS BAR,QUEENS,6463,DRY HARBOR RD,11379,6462105271,Other
40705733,HARBOR PIZZA,QUEENS,6460,DRY HARBOR ROAD,11379,7184162139,Pizza
50017471,HARBS,MANHATTAN,198,9TH AVE,10011,6463366888,Japanese
50043095,HARBS,MANHATTAN,1374,3RD AVE,10075,6468961511,Japanese
41128211,HARD ROCK CAFE,MANHATTAN,1501,BROADWAY,10036,2123433355,American
41391832,HARD ROCK CAFE,BRONX,0,161 STREET & RIVER AVENUE,10451,6469778888,American
50048026,HARD TIMES SUNDAES,MANHATTAN,230,PARK AVE,10169,7184961397,Sandwiches/Salads/Mixed Buffet
50001334,HARDEE,BROOKLYN,771,SARATOGA AVE,11212,7183420808,Chinese
50040360,HARDEE,BROOKLYN,209,UTICA AVE,11213,7187732789,Chinese
50043658,HARDEE,BROOKLYN,351,MYRTLE AVE,11205,3478897210,Chinese
50036340,HARDEE LEE,BROOKLYN,1645,SAINT JOHNS PL,11233,7187786392,Chinese
41583460,HARDING'S,MANHATTAN,32,EAST 21 STREET,10010,2126002105,American
41697373,HARDWARE BAR,MANHATTAN,697,10 AVENUE,10036,2129249885,American
41176037,HAREFIELD ROAD PUB,BROOKLYN,769,METROPOLITAN AVENUE,11211,7183886870,American
40869524,HARLEM BAR-B-Q,MANHATTAN,2367,8 AVENUE,10027,2122221922,Barbecue
50044707,HARLEM BAR-B-Q,MANHATTAN,547,LENOX AVE,10037,9172620990,Barbecue
50046282,HARLEM BLUES CAFE,MANHATTAN,2144,5TH AVE,10037,9176757258,French
50049326,HARLEM BURGER CO.,MANHATTAN,2190,FREDERICK DOUGLASS BLVD,10026,9177141411,American
41642375,HARLEM FOOD BAR,MANHATTAN,2100,FREDERICK DOUGLASS BOULEVARD,10026,2122229570,American
50011814,HARLEM FOOD COURT,MANHATTAN,66,W 116TH ST,10026,2127227300,American
50036352,HARLEM GREEN PARROT BAR AND LOUNGE,MANHATTAN,2509,AC POWELL BLVD,10039,9174751841,American
50038684,HARLEM HOOKAH,MANHATTAN,387,LENOX AVE,10027,3475551234,Other
50005073,HARLEM KARIBE TAKE OUT,MANHATTAN,2234,ADAM CLAYTON POWEL JR BLVD,10027,2122835335,Caribbean
50038914,HARLEM NIGHTS,MANHATTAN,2361,7TH AVE,10030,4136950608,American
50016565,HARLEM PIZZA CO.,MANHATTAN,135,W 116TH ST,10026,2122229889,Pizza
41645852,HARLEM PUBLIC RESTAURANT,MANHATTAN,3612,BROADWAY,10031,2129399404,American
41716448,HARLEM SHAKE,MANHATTAN,100,WEST 124 STREET,10027,2122228300,American
50054782,HARLEM SHAKE,MANHATTAN,2162,2ND AVE,10029,2122228311,Other
41593541,HARLEM TAVERN,MANHATTAN,2153,8 AVENUE,10026,2128664500,American
41613392,HARLEY'S SMOKE SHACK,MANHATTAN,355,EAST  116 STREET,10029,2128286723,American
40402785,HARMONIE CLUB,MANHATTAN,4,EAST   60 STREET,10022,2123557400,American
50002285,HARMONY BAKERY,BRONX,756,BURKE AVENUE,10467,3472029393,Bakery
50014338,HARMONY CAFE (LEHMAN COLLEGE)l,BRONX,250,BEDFORD PARK BLVD W,10468,5167977066,Caf̩/Coffee/Tea
50051543,HARMONY KARAOKE,QUEENS,4113,150TH ST,11355,9175631031,Other
50011234,HARMONY NORAEBANG,QUEENS,4113,150TH ST,11355,7183217347,Korean
50003072,HARMONY TERRACE,QUEENS,4757,41ST STREET,11104,7187844651,Armenian
41542821,HARNEY & SONS TEA,MANHATTAN,433,BROOME STREET,10013,2129334853,Caf̩/Coffee/Tea
50056067,HAROLD'S MEAT & THREE,MANHATTAN,231,HUDSON ST,10013,3476751716,Other
50012320,HARPER COLLINS,MANHATTAN,195,BROADWAY,10007,2122076962,American
50041388,HARPER'S BREAD HOUSE,MANHATTAN,271,GRAND ST,10002,9174708059,Bakery
40362098,HARRIET'S KITCHEN,MANHATTAN,502,AMSTERDAM AVENUE,10024,2127210045,American
41091640,HARRINGTON'S BAR & GRILL,MANHATTAN,370,7 AVENUE,10001,2127363636,American
41264944,HARRY CIPRIANI,MANHATTAN,781,5 AVENUE,10022,2127535566,Italian
41178691,HARRY'S CAFE/HARRY'S STEAK,MANHATTAN,1,HANOVER SQUARE,10004,2127859200,American
50017147,HARRY'S DELI,QUEENS,NKA,LA GUARDIA AIRPORT,11371,9177171353,Jewish/Kosher
41256599,HARRY'S ITALIAN,MANHATTAN,2,GOLD STREET,10038,2127470797,Italian
41660507,HARRY'S ITALIAN,MANHATTAN,225,MURRAY ST,10282,2126081007,Italian
41603543,HARRY'S ITALIAN PIZZA PARLOR,MANHATTAN,30,ROCKEFELLER PLAZA,10112,2122181450,Italian
50054848,HART'S,BROOKLYN,506,FRANKLIN AVE,11238,8478480502,Other
50043207,HARTLEY'S,BROOKLYN,14,PUTNAM AVE,11238,3477992877,American
40733383,HARU,MANHATTAN,433,AMSTERDAM AVENUE,10024,2125795655,Japanese
40733386,HARU,MANHATTAN,1329,3 AVENUE,10075,2124522230,Japanese
41070399,HARU,MANHATTAN,220,PARK AVENUE SOUTH,10003,6464280989,Japanese
41298810,HARU,MANHATTAN,1,WALL STREET COURT,10005,2127856850,Japanese
50010210,HARU,MANHATTAN,229,W 43RD ST,10036,2123989810,Japanese
50046509,HARU,MANHATTAN,176,8TH AVE,10011,2127399740,Japanese
50055621,HARU,MANHATTAN,859,9TH AVE,10019,2123014440,Other
40402393,HARVARD CLUB,MANHATTAN,27,WEST   44 STREET,10036,2128406600,American
41540232,HARVEST CAFE,STATEN ISLAND,694,NEW DORP LANE,10306,7189871234,American
41650568,HARVEST CHINESE &THAI  CUISINE,MANHATTAN,1502,1ST AVE,10075,2129882268,Chinese/Japanese
41536221,HARWAY FOODS,BROOKLYN,2863,HARWAY AVENUE,11214,7184495500,Mediterranean
40379628,HASAKI RESTAURANT,MANHATTAN,210,EAST 9 TH STREET,10003,2124733327,Japanese
50009233,HASHI RAMEN & IZAKAYA,QUEENS,19212,NORTHERN BLVD,11358,7182242961,Japanese
50049108,HATOASH NATURAL JUICE,BRONX,191,E 167TH ST,10456,3477586911,"Juice, Smoothies, Fruit Salads"
40368897,HATSUHANA RESTAURANT,MANHATTAN,17,EAST   48 STREET,10017,2123553345,Japanese
50009210,HAUS,MANHATTAN,285,W BROADWAY,10013,2126254287,American
40692411,HAVANA ALMA DE CUBA,MANHATTAN,94,CHRISTOPHER STREET,10014,2122423800,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41536647,HAVANA CAFE,BRONX,3151,EAST TREMONT AVENUE,10461,7185181800,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41117795,HAVANA CENTRAL,MANHATTAN,151,WEST   46 STREET,10036,2123987440,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41704556,HAVANA SOCIAL,MANHATTAN,688,10 AVENUE,10019,2129562155,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50042398,HAVE & MEYER CHATTERIA,BROOKLYN,92,GARFEILD PLACE,11215,9179917017,Italian
50017167,HAVELI FINE INDIAN CUISINE,QUEENS,11633,QUEENS BLVD,11375,7184465755,Indian
40390209,HAVELI INDIAN RESTAURANT,MANHATTAN,100,SECOND AVENUE,10003,2129820533,Indian
41645543,HAVEN ROOFTOP / SANCTUARY HOTEL,MANHATTAN,130132,W 47TH ST,10036,2123820600,American
41637125,HAVEN'S KITCHEN,MANHATTAN,109,WEST   17 STREET,10011,2129297900,American
50036591,HAWA,BROOKLYN,44,WILLOUGHBY ST,11201,6462047818,"Juice, Smoothies, Fruit Salads"
50019200,HAWA SMOOTHIE,MANHATTAN,422,E 14 ST,10009,9176409569,"Juice, Smoothies, Fruit Salads"
41562131,HAWA SMOOTHIES,MANHATTAN,181,EAST BROADWAY,10002,6468861168,"Juice, Smoothies, Fruit Salads"
50049979,HAWA SMOOTHIES AND BUBBLE TEA,BROOKLYN,295,BROADWAY,11211,9293379437,Other
50044535,HAWKERS,MANHATTAN,225,E 14TH ST,10003,2129821688,Asian
50037340,HAYASHI JAPANESE CUISINE,BROOKLYN,2901,OCEAN AVE,11235,7183683667,Japanese
41176390,HAYATY,MANHATTAN,103,AVENUE A,10009,2123880588,Middle Eastern
50038614,HAYMAKER BAR & KITCHEN,MANHATTAN,252,W 29TH ST,10001,6464298237,American
41542041,HAZAR TURKISH KEBAB,BROOKLYN,7224,5 AVENUE,11209,7182384040,Turkish
41657552,HBH SANDWICHES,BROOKLYN,407,SMITH STREET,11231,3476899478,American
41224664,HBO EXECUTIVE DINING ROOM,MANHATTAN,1100,AVENUE OF AMERICAS,10036,2125121739,American
50050663,He Ji Noodle,QUEENS,13335,ROOSEVELT AVE,11354,6316625587,Chinese
50053257,HE LI RESTAURANT,BROOKLYN,5221,FORT HAMILTON PKWY,11219,3472555268,Other
50017092,HE LIN RESTAURANT,QUEENS,8311,BROADWAY,11373,7186996688,Chinese
50046208,HE LONG MINGTAI,QUEENS,3626A,UNION ST,11354,9172852898,Korean
50051389,HE SHE EAT,BROOKLYN,2349,86TH ST,11214,9292999666,Other
41709414,HEADLESS HORSEMAN,MANHATTAN,119,EAST   15 STREET,10003,2127775102,French
40570886,HEALTH KING,MANHATTAN,65,NASSAU STREET,10038,2126198030,"Juice, Smoothies, Fruit Salads"
40609248,HEALTH KING,MANHATTAN,526,7 AVENUE,10018,2127646699,"Juice, Smoothies, Fruit Salads"
40912933,HEALTH KING,MANHATTAN,642,LEXINGTON AVENUE,10022,2125931020,"Juice, Smoothies, Fruit Salads"
50051722,HEALTH SOS,MANHATTAN,483,10TH AVE,10018,9144001500,"Juice, Smoothies, Fruit Salads"
41706165,HEALTHIER CHOICES,MANHATTAN,2107,1 AVENUE,10029,2124275500,Caribbean
50008241,HEALTHY BITE,MANHATTAN,3961,207 STREET,10034,7325479465,American
50019080,HEALTHY BITE,QUEENS,6626,METROPOLITAN AVE,11379,7183662622,Sandwiches/Salads/Mixed Buffet
41559345,HEALTHY BLENDZ,BROOKLYN,2912,GLENWOOD ROAD,11210,3472211342,"Juice, Smoothies, Fruit Salads"
41395219,HEALTHY CHOICE DELI AND PIZZA,MANHATTAN,341,7 AVENUE,10001,2122799221,Delicatessen
50048332,HEALTHY CHOICE KITCHEN,BROOKLYN,181,GRAHAM AVE,11206,7183020700,"Juice, Smoothies, Fruit Salads"
41365219,HEALTHY EATERS JAMAICAN RESTAURANT,QUEENS,19910,LINDEN BOULEVARD,11412,7189497446,Caribbean
41717385,HEALTHY FRESH,BRONX,621,EAST  187 STREET,10458,7186187200,Sandwiches/Salads/Mixed Buffet
50039107,HEALTHY FRESH,BRONX,1033,MORRIS PARK AVE,10461,7186846411,American
41630202,HEALTHY GOURMET,QUEENS,0,LAGUARDIA AIRPORT,11369,5167923957,American
50018853,HEALTHY HAVEN CATERING,QUEENS,4118,38TH ST,11101,7187294000,American
50017802,HEALTHY HENRY'S,QUEENS,9040,160TH ST,11432,3475007435,Other
50049613,HEALTHY KITCHEN CAFE,BROOKLYN,4001,8TH AVE,11232,6465523336,Other
50001040,HEALTHY LIFE 172,MANHATTAN,172,W 124TH ST,10027,6468518790,"Juice, Smoothies, Fruit Salads"
50001505,HEALTHY LIFESTYLE,BRONX,2593B,ST RAYMONDS AVE,10461,3478100299,"Juice, Smoothies, Fruit Salads"
41558242,HEALTHY LIVING 106,MANHATTAN,167,EAST  106 STREET,10029,6464181486,Other
50017751,HEALTHY ME ORGANIC JUICE LAB,QUEENS,3008,37TH ST,11103,3479944874,"Juice, Smoothies, Fruit Salads"
41421111,HEALTHY NIBBLES,BROOKLYN,305,FLATBUSH AVENUE,11217,7186365835,American
50014235,HEALTHY STAR,BRONX,1609,MULFORD AVE,10461,9177698360,"Juice, Smoothies, Fruit Salads"
50044717,HEALTHY./KOSHER CONCESSION,MANHATTAN,4,PENN PLZ,10121,2124656302,Hotdogs/Pretzels
40366054,HEALY'S PUB,QUEENS,10807,ROCKAWAY BEACH BOULEVARD,11694,7184749600,American
41197487,HEARST CORPORATION EDR,MANHATTAN,300,WEST   57 STREET,10019,2126492542,American
41198297,HEARST GOOD HOUSEKEEPING INSTITUTE,MANHATTAN,300,WEST   57 STREET,10019,2126492724,American
41466217,HEART OF INDIA,MANHATTAN,77,2 AVENUE,10003,2125980746,Indian
40998515,HEARTH,MANHATTAN,403,EAST   12 STREET,10009,6466021300,American
40999249,HEARTLAND BAGELS,STATEN ISLAND,2311,RICHMOND AVENUE,10314,7187614289,Bagels/Pretzels
41608985,HEARTLAND BAGELS 11,STATEN ISLAND,1024,ROSSVILLE AVENUE,10309,7189668494,Caf̩/Coffee/Tea
40830563,HEARTLAND BREWERY,MANHATTAN,127,WEST   43 STREET,10036,6463660235,American
41073985,HEARTLAND BREWERY,MANHATTAN,350,5 AVENUE,10118,2125633433,American
41463394,HEARTLAND BREWERY,MANHATTAN,625,8 AVENUE,10018,6462141000,American
41722145,HEAVEN SPORTS BAR,QUEENS,2826,STEINWAY STREET,11103,7186261818,American
41470527,HEAVEN'S HOT BAGEL,MANHATTAN,283,EAST HOUSTON STREET,10002,2124207566,Bagels/Pretzels
41217475,HEAVENLY CRUMBS,BROOKLYN,355,FRANKLIN AVENUE,11238,7186236271,American
41264022,HEAVENLY FRITAILLE RESTAURANT,QUEENS,21221,JAMAICA AVENUE,11428,7182171244,Creole
50033679,HEAVENLY MIRACLE ACADEMY DAY CARE CENTER,BROOKLYN,533,BLAKE AVE,11207,3475641623,American
41681629,HEAVY WOODS,BROOKLYN,50,WYCKOFF AVENUE,11237,9292343500,American
41473636,HECHO EN DUMBO,MANHATTAN,354,BOWERY,10012,2129374245,Mexican
40576260,HECTOR'S CAFE & DINER,MANHATTAN,44,LITTLE WEST   12 STREET,10014,2122067592,American
50017906,HEE KOREAN BBQ GRILL,MANHATTAN,793,6TH AVE,10001,2122061224,Korean
50017497,HEERMANCE FARM PURVEYORS,MANHATTAN,183,CHRISTOPHER ST,10014,2129292926,American
40880188,HEIDELBERG RESTAURANT,MANHATTAN,1648,2 AVENUE,10028,2126282332,German
41546041,HEIDI'S HOUSE BY THE SIDE OF THE ROAD,MANHATTAN,308,EAST   78 STREET,10075,2122490069,American
40401556,HEIGHTS CAFE,BROOKLYN,84,MONTAGUE STREET,11201,7186255555,American
41173203,HEIGHTS FALAFEL,BROOKLYN,78,HENRY STREET,11201,7184880808,Middle Eastern
41721673,HEIGHTS TAVERN,MANHATTAN,3910,BROADWAY,10032,6053766146,American
41104417,HELEN MILLS EVENT SPACE AND THEATER,MANHATTAN,135,WEST   26 STREET,10001,2122436200,American
50045365,HELEN'S KITCHEN,BRONX,188,E 166TH ST,10456,9174737252,African
41722525,HELL'S CHICKEN,MANHATTAN,641,10 AVENUE,10036,2127571120,Korean
41139411,HELL'S KITCHEN,MANHATTAN,754,9 AVENUE,10019,2129771588,Mexican
50041317,HELLO BROOKLYN,BROOKLYN,234,UNION AVE,11211,3479873008,American
40545454,HELLO DELI,MANHATTAN,213,WEST   53 STREET,10019,2124897832,Delicatessen
40993654,HELLS KITCHEN CAFE/HK LOUNGE,MANHATTAN,523,9 AVENUE,10018,2129474208,American
50045107,HELLSHIRE GRILL & JUICE BAR,BROOKLYN,9501,FLATLANDS AVE,11236,6467899664,Caribbean
50033690,HENAN HUIMIAN,QUEENS,13631,41ST AVE,11355,7187621818,Chinese
50001071,HENDRIKS,MANHATTAN,557,3RD AVE,10016,2126868080,American
50052588,HENDRIKS,MANHATTAN,557,3RD AVE,10016,2126868080,American
50003265,HENG CHANG,BROOKLYN,2042,ROCKAWAY PARKWAY,11236,7182095800,Chinese
50049335,HENG KANG,BROOKLYN,5820,7TH AVE,11220,7185671577,Other
50033568,HENRI ON FIFTH,BROOKLYN,279,FIFTH AVENUE,11215,3472944631,American
41154370,HENRICA'S RESTAURANT,QUEENS,13889,FRANCIS LEWIS BOULEVARD,11422,7185277355,Caribbean
50049596,HENRIETTA HUDSON,MANHATTAN,438,HUDSON ST,10014,2129243347,American
41604359,HENRY,BROOKLYN,433,7 AVENUE,11215,7187888882,Vietnamese/Cambodian/Malaysia
41437865,HENRY PUBLIC,BROOKLYN,329,HENRY STREET,11201,7188528630,American
40402089,HENRY ST. ALE HOUSE,BROOKLYN,62,HENRY STREET,11201,7185224801,American
40715372,HENRY'S,MANHATTAN,2745,BROADWAY,10025,2128660600,American
40373272,HENRY'S END,BROOKLYN,44,HENRY STREET,11201,7188341776,American
50005138,HENRY'S LOCAL,BROOKLYN,570,HENRY ST,11231,9176404867,Caf̩/Coffee/Tea
50041966,HER NAME IS HAN,MANHATTAN,17,E 31ST ST,10016,2127799990,Korean
40984099,HERALD SQUARE MARKET,MANHATTAN,968,6 AVENUE,10018,2122443484,American
41453648,HERB N' KITCHEN MARKET,MANHATTAN,304,EAST   42 STREET,10017,2122973577,American
41372373,HERB'N KITCHEN & LOBBY LOUNGE @ HILTON HOTEL,MANHATTAN,1335,AVENUE OF THE AMERICAS,10019,2125867000,American
41531633,Herbal Life/Salud es Vida,QUEENS,6006,39 AVENUE,11377,5164927683,Other
41561944,HERBALIFE,BROOKLYN,517,51 STREET,11220,3475810351,"Juice, Smoothies, Fruit Salads"
41707060,HERBALIFE,MANHATTAN,201,WEST  135 STREET,10030,9148375162,"Juice, Smoothies, Fruit Salads"
50034496,HERBALIFE,BRONX,624,MELROSE AVE,10455,3478938401,Other
50042275,HERBS THAI BISTRO,MANHATTAN,251,EAST   45 STREET,10017,2128089388,Thai
41368920,HERMES BILLIARDS & CAFE,QUEENS,10214,JAMAICA AVENUE,11418,7184418340,American
40737677,HERO CHAMP,BROOKLYN,948,3 AVENUE,11232,7184999316,American
41377624,HERO FACTORY,BRONX,904,EAST  149 STREET,10455,7189921556,Sandwiches
50038733,HERO SHOP,BROOKLYN,1211,MCDONALD AVE,11230,7183385472,American
41592487,HERSHEY'S ICE CREAM,QUEENS,4024,COLLEGE POINT BOULEVARD,11354,6465677008,"Ice Cream, Gelato, Yogurt, Ices"
41311830,HERSHEYS ICE CREAM,QUEENS,7027,PARSONS BOULEVARD,11365,9172545023,"Ice Cream, Gelato, Yogurt, Ices"
50037721,HESS CAFE,MANHATTAN,1185,AVE AMERICAS,10036,2125368441,Caf̩/Coffee/Tea
50053593,HESTER STREET CAFE,MANHATTAN,235,BOWERY,10002,9175872152,Other
50009921,HESTIA MARKETPLACE,MANHATTAN,513,FASHION AVE,10018,2127683838,American
41305085,HEWITT DINING HALL BARNARD COLLEGE CAFETERIA,MANHATTAN,607,WEST  116 STREET,10027,2128542129,American
50044676,HEYI XIAOCHI II,BROOKLYN,5301,8TH AVE,11220,7188518878,Chinese
40396183,HI FI,MANHATTAN,169,AVENUE A,10009,2124208392,American
40674838,HI LIFE BAR & GRILL,MANHATTAN,477,AMSTERDAM AVENUE,10024,2127877199,American
50047275,HI NOODLE THAI,BROOKLYN,333,GRAHAM AVE,11211,9173043857,Thai
41571320,HI TEA,QUEENS,6124,SPRINGFIELD BOULEVARD,11364,7187466666,Asian
50043236,HI TEA,BROOKLYN,5002,5TH AVE,11220,6468988877,Caf̩/Coffee/Tea
41558563,HI TEA CAFE,BROOKLYN,2114,86 STREET,11214,6468249243,"Juice, Smoothies, Fruit Salads"
41288951,HI THAI,MANHATTAN,123,LUDLOW STREET,10002,2126777624,Thai
50001072,HI-COLLAR,MANHATTAN,214,EAST 10 STREET,10003,2127777018,Caf̩/Coffee/Tea
41288311,HI-LIFE RESTAURANT & LOUNGE,MANHATTAN,1503,2 AVENUE,10075,2126285433,American
50037123,HIBACHI EXPRESS,MANHATTAN,4,CORTLANDT ST,10007,2125665079,Asian
50037656,HIBACHI KING,BROOKLYN,150,LAWRENCE ST,11201,7188555281,Japanese
50009615,HIBACHI MASTER,BROOKLYN,8512,5TH AVE,11209,3476626118,Japanese
50005024,HIBACHI ON THE RUN,BROOKLYN,1143,CLARKSON AVE,11212,3477709732,Asian
41347045,HIBERNIA,MANHATTAN,401,WEST   50 STREET,10019,2129699703,Irish
41242232,HIBINO,BROOKLYN,333,HENRY STREET,11201,7182608052,Japanese
50005184,Hibino LIC,QUEENS,1070,JACKSON AVE,11101,7183925190,Japanese
40999268,HIBISCUS RESTAURANT,QUEENS,12418,101 AVENUE,11419,7188494225,Caribbean
50003113,HIBISCUS RESTAURANT & LOUNGE II,QUEENS,221-13,JAMAICA AVENUE,11428,7182641100,Caribbean
